{'training/total_steps': 634880, 'training/updates': 31, 'training/sps': np.float64(23864.33), 'training/walltime': np.float64(72.796), 'training/rollout_time': np.float64(0.808), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007091698236763477, 'training/entropy': 1.0358251333236694, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0001914692111313343, 'training/total_loss': 0.004120529163628817, 'training/value_loss': 0.003929059952497482}
{'training/total_steps': 655360, 'training/updates': 32, 'training/sps': np.float64(23017.381), 'training/walltime': np.float64(73.687), 'training/rollout_time': np.float64(0.838), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.007300739176571369, 'training/entropy': 0.9529373049736023, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0029070000164210796, 'training/total_loss': -0.0011076382361352444, 'training/value_loss': 0.0017993617802858353}
{'training/total_steps': 675840, 'training/updates': 33, 'training/sps': np.float64(22992.496), 'training/walltime': np.float64(74.579), 'training/rollout_time': np.float64(0.84), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.007080201990902424, 'training/entropy': 1.0447545051574707, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0021607186645269394, 'training/total_loss': -0.0012758371885865927, 'training/value_loss': 0.0008848813595250249}
{'training/total_steps': 696320, 'training/updates': 34, 'training/sps': np.float64(24284.622), 'training/walltime': np.float64(75.424), 'training/rollout_time': np.float64(0.794), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007915251888334751, 'training/entropy': 1.0946753025054932, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00330663425847888, 'training/total_loss': -0.0026310409884899855, 'training/value_loss': 0.0006755933281965554}
{'training/total_steps': 716800, 'training/updates': 35, 'training/sps': np.float64(23308.518), 'training/walltime': np.float64(76.303), 'training/rollout_time': np.float64(0.828), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.007514292374253273, 'training/entropy': 1.0730297565460205, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.002562612295150757, 'training/total_loss': -0.0008144241292029619, 'training/value_loss': 0.0017481879331171513}
{'training/total_steps': 737280, 'training/updates': 36, 'training/sps': np.float64(24158.475), 'training/walltime': np.float64(77.153), 'training/rollout_time': np.float64(0.797), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.006174814887344837, 'training/entropy': 1.0066475868225098, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.000899612670764327, 'training/total_loss': 0.02782866358757019, 'training/value_loss': 0.02692905068397522}
{'training/total_steps': 757760, 'training/updates': 37, 'training/sps': np.float64(23216.479), 'training/walltime': np.float64(78.036), 'training/rollout_time': np.float64(0.832), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007665983401238918, 'training/entropy': 0.8662639856338501, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0012740928214043379, 'training/total_loss': 0.016804726794362068, 'training/value_loss': 0.018078818917274475}
{'training/total_steps': 778240, 'training/updates': 38, 'training/sps': np.float64(23257.123), 'training/walltime': np.float64(78.918), 'training/rollout_time': np.float64(0.831), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.00831308402121067, 'training/entropy': 0.7356202602386475, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0032530552707612514, 'training/total_loss': 0.0004594460187945515, 'training/value_loss': 0.0037125013768672943}
{'training/total_steps': 798720, 'training/updates': 39, 'training/sps': np.float64(23411.915), 'training/walltime': np.float64(79.794), 'training/rollout_time': np.float64(0.825), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.00901947170495987, 'training/entropy': 0.7606667280197144, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004065722227096558, 'training/total_loss': -0.0012493956601247191, 'training/value_loss': 0.002816326916217804}
{'training/total_steps': 819200, 'training/updates': 40, 'training/sps': np.float64(23424.403), 'training/walltime': np.float64(80.67), 'training/rollout_time': np.float64(0.822), 'training/update_time': np.float64(0.052), 'training/approx_kl': 0.00939863920211792, 'training/entropy': 0.8806749582290649, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00323765492066741, 'training/total_loss': -0.001697680912911892, 'training/value_loss': 0.0015399738913401961}
{'training/total_steps': 839680, 'training/updates': 41, 'training/sps': np.float64(24039.577), 'training/walltime': np.float64(81.523), 'training/rollout_time': np.float64(0.802), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007690652273595333, 'training/entropy': 0.9137465953826904, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.002442645374685526, 'training/total_loss': -0.0012239188654348254, 'training/value_loss': 0.0012187266256660223}
{'training/total_steps': 860160, 'training/updates': 42, 'training/sps': np.float64(23940.819), 'training/walltime': np.float64(82.38), 'training/rollout_time': np.float64(0.806), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006997875869274139, 'training/entropy': 0.8075443506240845, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0009852603543549776, 'training/total_loss': 0.0013860708568245173, 'training/value_loss': 0.002371331211179495}
{'training/total_steps': 880640, 'training/updates': 43, 'training/sps': np.float64(24588.567), 'training/walltime': np.float64(83.214), 'training/rollout_time': np.float64(0.784), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.004909122362732887, 'training/entropy': 0.6594287753105164, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.00032217573607340455, 'training/total_loss': 0.020237252116203308, 'training/value_loss': 0.019915077835321426}
{'training/total_steps': 901120, 'training/updates': 44, 'training/sps': np.float64(25138.996), 'training/walltime': np.float64(84.03), 'training/rollout_time': np.float64(0.766), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007213791832327843, 'training/entropy': 0.47828495502471924, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0005162074230611324, 'training/total_loss': 0.007428938522934914, 'training/value_loss': 0.006912730634212494}
{'training/total_steps': 921600, 'training/updates': 45, 'training/sps': np.float64(23777.26), 'training/walltime': np.float64(84.893), 'training/rollout_time': np.float64(0.812), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.008130546659231186, 'training/entropy': 0.49356794357299805, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0033633001148700714, 'training/total_loss': -0.0017073177732527256, 'training/value_loss': 0.0016559823416173458}
{'training/total_steps': 942080, 'training/updates': 46, 'training/sps': np.float64(24657.546), 'training/walltime': np.float64(85.724), 'training/rollout_time': np.float64(0.78), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.0075895898044109344, 'training/entropy': 0.5832269191741943, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0015337445074692369, 'training/total_loss': -0.00033513043308630586, 'training/value_loss': 0.001198614132590592}
{'training/total_steps': 962560, 'training/updates': 47, 'training/sps': np.float64(24709.829), 'training/walltime': np.float64(86.555), 'training/rollout_time': np.float64(0.778), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007893997244536877, 'training/entropy': 0.6724967956542969, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0013061072677373886, 'training/total_loss': -0.0006100611062720418, 'training/value_loss': 0.000696046045050025}
{'training/total_steps': 983040, 'training/updates': 48, 'training/sps': np.float64(23727.928), 'training/walltime': np.float64(87.419), 'training/rollout_time': np.float64(0.814), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006768268533051014, 'training/entropy': 0.612438440322876, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.00017605669563636184, 'training/total_loss': 0.000880938780028373, 'training/value_loss': 0.000704882200807333}
{'training/total_steps': 1003520, 'training/updates': 49, 'training/sps': np.float64(24220.851), 'training/walltime': np.float64(88.266), 'training/rollout_time': np.float64(0.796), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006487634032964706, 'training/entropy': 0.5175851583480835, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0013988794526085258, 'training/total_loss': 0.0035825276281684637, 'training/value_loss': 0.0021836482919752598}
{'training/total_steps': 1024000, 'training/updates': 50, 'training/sps': np.float64(24238.662), 'training/walltime': np.float64(89.112), 'training/rollout_time': np.float64(0.795), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.005037182010710239, 'training/entropy': 0.3622540235519409, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0011813505552709103, 'training/total_loss': 0.010156897827982903, 'training/value_loss': 0.008975546807050705}
Using JAX default device: cuda:0.
{'eval/num_episodes': 32, 'eval/mean_score': np.float64(369.502), 'eval/std_score': np.float64(1.268), 'eval/mean_episode_length': np.float64(129.0), 'eval/std_episode_length': np.float64(0.433), 'eval/eval_time': 45.26497983932495}
{'training/total_steps': 1044480, 'training/updates': 51, 'training/sps': np.float64(22981.602), 'training/walltime': np.float64(135.27), 'training/rollout_time': np.float64(0.84), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.005845306441187859, 'training/entropy': 0.19517889618873596, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0002171399537473917, 'training/total_loss': 0.004505392629653215, 'training/value_loss': 0.00428825244307518}
{'training/total_steps': 1064960, 'training/updates': 52, 'training/sps': np.float64(22882.432), 'training/walltime': np.float64(136.166), 'training/rollout_time': np.float64(0.845), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.00622286694124341, 'training/entropy': 0.33171820640563965, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.001755399163812399, 'training/total_loss': -0.0005364767275750637, 'training/value_loss': 0.0012189224362373352}
{'training/total_steps': 1085440, 'training/updates': 53, 'training/sps': np.float64(22931.527), 'training/walltime': np.float64(137.06), 'training/rollout_time': np.float64(0.842), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.006141258403658867, 'training/entropy': 0.4166698455810547, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0024517993442714214, 'training/total_loss': -0.0019094673916697502, 'training/value_loss': 0.0005423319526016712}
{'training/total_steps': 1105920, 'training/updates': 54, 'training/sps': np.float64(23326.044), 'training/walltime': np.float64(137.939), 'training/rollout_time': np.float64(0.828), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007329253479838371, 'training/entropy': 0.4427746534347534, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0017521680565550923, 'training/total_loss': -0.0011932272464036942, 'training/value_loss': 0.0005589407519437373}
{'training/total_steps': 1126400, 'training/updates': 55, 'training/sps': np.float64(23932.394), 'training/walltime': np.float64(138.796), 'training/rollout_time': np.float64(0.807), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.006679728627204895, 'training/entropy': 0.2746526598930359, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0011500588152557611, 'training/total_loss': -0.0007297172560356557, 'training/value_loss': 0.0004203415010124445}
{'training/total_steps': 1146880, 'training/updates': 56, 'training/sps': np.float64(23081.636), 'training/walltime': np.float64(139.684), 'training/rollout_time': np.float64(0.837), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.006797203794121742, 'training/entropy': 0.01707294210791588, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.000791194848716259, 'training/total_loss': 0.0013902131468057632, 'training/value_loss': 0.0021814079955220222}
{'training/total_steps': 1167360, 'training/updates': 57, 'training/sps': np.float64(22675.187), 'training/walltime': np.float64(140.589), 'training/rollout_time': np.float64(0.854), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006144234910607338, 'training/entropy': -0.05686110258102417, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0013845538487657905, 'training/total_loss': 0.009036090224981308, 'training/value_loss': 0.007651536259800196}
{'training/total_steps': 1187840, 'training/updates': 58, 'training/sps': np.float64(22157.778), 'training/walltime': np.float64(141.515), 'training/rollout_time': np.float64(0.872), 'training/update_time': np.float64(0.053), 'training/approx_kl': 0.00651745917275548, 'training/entropy': -0.09211714565753937, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0013061407953500748, 'training/total_loss': -0.0002065999578917399, 'training/value_loss': 0.00109954085201025}
{'training/total_steps': 1208320, 'training/updates': 59, 'training/sps': np.float64(23366.31), 'training/walltime': np.float64(142.392), 'training/rollout_time': np.float64(0.826), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.006946478504687548, 'training/entropy': 0.10051123797893524, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.001714659621939063, 'training/total_loss': -0.0013401424512267113, 'training/value_loss': 0.0003745171707123518}
{'training/total_steps': 1228800, 'training/updates': 60, 'training/sps': np.float64(22574.639), 'training/walltime': np.float64(143.301), 'training/rollout_time': np.float64(0.858), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.0074320221319794655, 'training/entropy': 0.17098096013069153, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.001939381007105112, 'training/total_loss': -0.0016843813937157393, 'training/value_loss': 0.0002549995551817119}
{'training/total_steps': 1249280, 'training/updates': 61, 'training/sps': np.float64(22586.505), 'training/walltime': np.float64(144.209), 'training/rollout_time': np.float64(0.857), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006367576774209738, 'training/entropy': 0.1654241681098938, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.001043673255480826, 'training/total_loss': -0.0008203457109630108, 'training/value_loss': 0.0002233274863101542}
