{'training/total_steps': 634880, 'training/updates': 31, 'training/sps': np.float64(23989.125), 'training/walltime': np.float64(70.132), 'training/rollout_time': np.float64(0.804), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.00797646027058363, 'training/entropy': 1.3766908645629883, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0033731069415807724, 'training/total_loss': -0.0024565639905631542, 'training/value_loss': 0.0009165427763946354}
{'training/total_steps': 655360, 'training/updates': 32, 'training/sps': np.float64(24587.145), 'training/walltime': np.float64(70.967), 'training/rollout_time': np.float64(0.783), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.00710101006552577, 'training/entropy': 1.306788444519043, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0032909330911934376, 'training/total_loss': -0.0026822269428521395, 'training/value_loss': 0.0006087060319259763}
{'training/total_steps': 675840, 'training/updates': 33, 'training/sps': np.float64(23751.442), 'training/walltime': np.float64(71.83), 'training/rollout_time': np.float64(0.813), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006840677931904793, 'training/entropy': 1.3245508670806885, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004118563607335091, 'training/total_loss': -0.0035404979716986418, 'training/value_loss': 0.0005780659266747534}
{'training/total_steps': 696320, 'training/updates': 34, 'training/sps': np.float64(24019.666), 'training/walltime': np.float64(72.684), 'training/rollout_time': np.float64(0.803), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006886835675686598, 'training/entropy': 1.2651302814483643, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0013593235053122044, 'training/total_loss': -0.0007206872687675059, 'training/value_loss': 0.0006386361783370376}
{'training/total_steps': 716800, 'training/updates': 35, 'training/sps': np.float64(24615.504), 'training/walltime': np.float64(73.517), 'training/rollout_time': np.float64(0.783), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007977470755577087, 'training/entropy': 1.1762354373931885, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0018681163201108575, 'training/total_loss': -0.0003219786158297211, 'training/value_loss': 0.0015461378498002887}
{'training/total_steps': 737280, 'training/updates': 36, 'training/sps': np.float64(24194.205), 'training/walltime': np.float64(74.365), 'training/rollout_time': np.float64(0.797), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007668537087738514, 'training/entropy': 1.108335018157959, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0019293217919766903, 'training/total_loss': 0.001091099577024579, 'training/value_loss': 0.003020421601831913}
{'training/total_steps': 757760, 'training/updates': 37, 'training/sps': np.float64(24323.584), 'training/walltime': np.float64(75.209), 'training/rollout_time': np.float64(0.792), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.006638755090534687, 'training/entropy': 1.2395901679992676, 'training/entropy_loss': 0.0, 'training/policy_loss': 7.064462988637388e-05, 'training/total_loss': 0.006181779317557812, 'training/value_loss': 0.006111134774982929}
{'training/total_steps': 778240, 'training/updates': 38, 'training/sps': np.float64(23200.909), 'training/walltime': np.float64(76.094), 'training/rollout_time': np.float64(0.835), 'training/update_time': np.float64(0.047), 'training/approx_kl': 0.006860589608550072, 'training/entropy': 1.2502052783966064, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0001183206622954458, 'training/total_loss': 0.0026704417541623116, 'training/value_loss': 0.002552121179178357}
{'training/total_steps': 798720, 'training/updates': 39, 'training/sps': np.float64(24348.129), 'training/walltime': np.float64(76.936), 'training/rollout_time': np.float64(0.792), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008444320410490036, 'training/entropy': 1.24635910987854, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.003822929225862026, 'training/total_loss': -0.0033035799860954285, 'training/value_loss': 0.0005193489487282932}
{'training/total_steps': 819200, 'training/updates': 40, 'training/sps': np.float64(24423.268), 'training/walltime': np.float64(77.776), 'training/rollout_time': np.float64(0.79), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008036335930228233, 'training/entropy': 1.1775119304656982, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004916164558380842, 'training/total_loss': -0.0042532035149633884, 'training/value_loss': 0.0006629608105868101}
{'training/total_steps': 839680, 'training/updates': 41, 'training/sps': np.float64(24369.342), 'training/walltime': np.float64(78.618), 'training/rollout_time': np.float64(0.791), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007615923881530762, 'training/entropy': 1.1592881679534912, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0023352173157036304, 'training/total_loss': -0.0014148277696222067, 'training/value_loss': 0.0009203894296661019}
{'training/total_steps': 860160, 'training/updates': 42, 'training/sps': np.float64(24694.733), 'training/walltime': np.float64(79.448), 'training/rollout_time': np.float64(0.781), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.00820979569107294, 'training/entropy': 1.0002944469451904, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004542299546301365, 'training/total_loss': -0.0040097422897815704, 'training/value_loss': 0.0005325570818968117}
{'training/total_steps': 880640, 'training/updates': 43, 'training/sps': np.float64(25133.729), 'training/walltime': np.float64(80.264), 'training/rollout_time': np.float64(0.765), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.007994219660758972, 'training/entropy': 0.852209210395813, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.001644863747060299, 'training/total_loss': 0.0009836063254624605, 'training/value_loss': 0.0026284700725227594}
{'training/total_steps': 901120, 'training/updates': 44, 'training/sps': np.float64(24372.149), 'training/walltime': np.float64(81.106), 'training/rollout_time': np.float64(0.791), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007702329196035862, 'training/entropy': 0.9063618183135986, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0007589453598484397, 'training/total_loss': 0.016821131110191345, 'training/value_loss': 0.016062187030911446}
{'training/total_steps': 921600, 'training/updates': 45, 'training/sps': np.float64(24632.614), 'training/walltime': np.float64(81.939), 'training/rollout_time': np.float64(0.782), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.005734980572015047, 'training/entropy': 1.00856351852417, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0005417873035185039, 'training/total_loss': 0.0075743673369288445, 'training/value_loss': 0.007032580673694611}
{'training/total_steps': 942080, 'training/updates': 46, 'training/sps': np.float64(24468.649), 'training/walltime': np.float64(82.777), 'training/rollout_time': np.float64(0.788), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007389732636511326, 'training/entropy': 1.0261200666427612, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0037715784274041653, 'training/total_loss': -0.002213908825069666, 'training/value_loss': 0.001557669835165143}
{'training/total_steps': 962560, 'training/updates': 47, 'training/sps': np.float64(24849.871), 'training/walltime': np.float64(83.602), 'training/rollout_time': np.float64(0.775), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007992194965481758, 'training/entropy': 0.9738953113555908, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.003969939425587654, 'training/total_loss': -0.002853936282917857, 'training/value_loss': 0.001116003142669797}
