{'training/total_steps': 696320, 'training/updates': 34, 'training/sps': np.float64(30385.788), 'training/walltime': np.float64(56.627), 'training/rollout_time': np.float64(0.623), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.009185997769236565, 'training/entropy': 4.4563751220703125, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004836217034608126, 'training/total_loss': 0.05562509596347809, 'training/value_loss': 0.06046131253242493}
{'training/total_steps': 716800, 'training/updates': 35, 'training/sps': np.float64(30106.898), 'training/walltime': np.float64(57.309), 'training/rollout_time': np.float64(0.632), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.009724854491651058, 'training/entropy': 4.417686462402344, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005538047291338444, 'training/total_loss': 0.055248159915208817, 'training/value_loss': 0.060786210000514984}
{'training/total_steps': 737280, 'training/updates': 36, 'training/sps': np.float64(30101.254), 'training/walltime': np.float64(57.991), 'training/rollout_time': np.float64(0.631), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.010042143985629082, 'training/entropy': 4.388386249542236, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005471983924508095, 'training/total_loss': 0.053353600203990936, 'training/value_loss': 0.05882558226585388}
{'training/total_steps': 757760, 'training/updates': 37, 'training/sps': np.float64(29314.281), 'training/walltime': np.float64(58.691), 'training/rollout_time': np.float64(0.65), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.010293080471456051, 'training/entropy': 4.355057716369629, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004816558677703142, 'training/total_loss': 0.051978662610054016, 'training/value_loss': 0.05679522082209587}
{'training/total_steps': 778240, 'training/updates': 38, 'training/sps': np.float64(30052.074), 'training/walltime': np.float64(59.374), 'training/rollout_time': np.float64(0.632), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009773176163434982, 'training/entropy': 4.3242316246032715, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0053425743244588375, 'training/total_loss': 0.059550926089286804, 'training/value_loss': 0.06489349901676178}
{'training/total_steps': 798720, 'training/updates': 39, 'training/sps': np.float64(29800.355), 'training/walltime': np.float64(60.063), 'training/rollout_time': np.float64(0.635), 'training/update_time': np.float64(0.052), 'training/approx_kl': 0.010012870654463768, 'training/entropy': 4.286233901977539, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005135885905474424, 'training/total_loss': 0.05592675507068634, 'training/value_loss': 0.06106264144182205}
{'training/total_steps': 819200, 'training/updates': 40, 'training/sps': np.float64(29973.594), 'training/walltime': np.float64(60.748), 'training/rollout_time': np.float64(0.634), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009789335541427135, 'training/entropy': 4.26241397857666, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005916045047342777, 'training/total_loss': 0.054021552205085754, 'training/value_loss': 0.05993759632110596}
{'training/total_steps': 839680, 'training/updates': 41, 'training/sps': np.float64(30500.282), 'training/walltime': np.float64(61.421), 'training/rollout_time': np.float64(0.623), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.010555068030953407, 'training/entropy': 4.250472068786621, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005235789809376001, 'training/total_loss': 0.05515150725841522, 'training/value_loss': 0.060387298464775085}
{'training/total_steps': 860160, 'training/updates': 42, 'training/sps': np.float64(30774.607), 'training/walltime': np.float64(62.088), 'training/rollout_time': np.float64(0.618), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.010248921811580658, 'training/entropy': 4.232009410858154, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005141940899193287, 'training/total_loss': 0.05929649993777275, 'training/value_loss': 0.06443843990564346}
{'training/total_steps': 880640, 'training/updates': 43, 'training/sps': np.float64(30471.502), 'training/walltime': np.float64(62.761), 'training/rollout_time': np.float64(0.622), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009752890095114708, 'training/entropy': 4.234421730041504, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0061545176431536674, 'training/total_loss': 0.05606745183467865, 'training/value_loss': 0.06222197413444519}
