{'training/total_steps': 1212416, 'training/updates': 37, 'training/sps': np.float64(38407.119), 'training/walltime': np.float64(106.236), 'training/rollout_time': np.float64(0.82), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.004939899779856205, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.020990295335650444, 'training/policy_objective': 3.116205334663391e-06, 'training/value_loss': 0.1593187004327774}
{'training/total_steps': 1245184, 'training/updates': 38, 'training/sps': np.float64(39337.901), 'training/walltime': np.float64(107.07), 'training/rollout_time': np.float64(0.799), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.0050203436985611916, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.021289071068167686, 'training/policy_objective': 5.245674401521683e-07, 'training/value_loss': 0.14800696074962616}
{'training/total_steps': 1277952, 'training/updates': 39, 'training/sps': np.float64(39503.942), 'training/walltime': np.float64(107.901), 'training/rollout_time': np.float64(0.795), 'training/update_time': np.float64(0.035), 'training/iterations': 1.0, 'training/kl_div': 0.00510822981595993, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.022024383768439293, 'training/policy_objective': 3.4924596548080444e-07, 'training/value_loss': 0.16226214170455933}
{'training/total_steps': 1310720, 'training/updates': 40, 'training/sps': np.float64(40346.705), 'training/walltime': np.float64(108.714), 'training/rollout_time': np.float64(0.779), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.0052359746769070625, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023175004869699478, 'training/policy_objective': 2.2649765014648438e-06, 'training/value_loss': 0.1495671570301056}
{'training/total_steps': 1343488, 'training/updates': 41, 'training/sps': np.float64(38551.858), 'training/walltime': np.float64(109.565), 'training/rollout_time': np.float64(0.814), 'training/update_time': np.float64(0.036), 'training/iterations': 1.0, 'training/kl_div': 0.004742307122796774, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02144724130630493, 'training/policy_objective': -3.816792741417885e-06, 'training/value_loss': 0.15998230874538422}
{'training/total_steps': 1376256, 'training/updates': 42, 'training/sps': np.float64(38973.4), 'training/walltime': np.float64(110.407), 'training/rollout_time': np.float64(0.808), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.004961465485394001, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.021949436515569687, 'training/policy_objective': 4.782341420650482e-06, 'training/value_loss': 0.15796244144439697}
{'training/total_steps': 1409024, 'training/updates': 43, 'training/sps': np.float64(39545.259), 'training/walltime': np.float64(111.237), 'training/rollout_time': np.float64(0.796), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.005090554244816303, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.022522004321217537, 'training/policy_objective': 3.9674341678619385e-06, 'training/value_loss': 0.16716895997524261}
{'training/total_steps': 1441792, 'training/updates': 44, 'training/sps': np.float64(39788.121), 'training/walltime': np.float64(112.062), 'training/rollout_time': np.float64(0.79), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.00477296207100153, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02229599468410015, 'training/policy_objective': 2.115964889526367e-06, 'training/value_loss': 0.1654091775417328}
{'training/total_steps': 1474560, 'training/updates': 45, 'training/sps': np.float64(40777.676), 'training/walltime': np.float64(112.867), 'training/rollout_time': np.float64(0.773), 'training/update_time': np.float64(0.031), 'training/iterations': 1.0, 'training/kl_div': 0.004982310347259045, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.023166432976722717, 'training/policy_objective': 1.4593824744224548e-06, 'training/value_loss': 0.1606910079717636}
{'training/total_steps': 1507328, 'training/updates': 46, 'training/sps': np.float64(39197.672), 'training/walltime': np.float64(113.704), 'training/rollout_time': np.float64(0.804), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.005470333155244589, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02288958616554737, 'training/policy_objective': 1.866370439529419e-06, 'training/value_loss': 0.16277821362018585}
