env,algo,config_name,seed,final_return,best_return,auc_return,collapse,severe_collapse,degradation_ratio,walltime_s,total_steps,drift_max,drift_p95,drift_final,kl_max,kl_p95,kl_final,mu_target_max,mu_target_p95,value_ev_mean,value_ev_final,value_ev_min,value_pc_loss_final,value_pc_loss_trend,pretanh_sat_max,pretanh_sat_final,log_std_mean_final,frac_std_at_min_final,frac_std_at_max_final
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt80_stdglobal,2,-362.56,415.58,-265.26,1,1,-0.872,485.0,1007616,8.234737396240234,7.077999067306517,0.4878661036491394,96.42880249023438,64.73156013488763,0.28315621614456177,219.51084899902344,118.3398361206054,0.24563792565973794,0.7566022276878357,-0.5196841955184937,0.010918719694018364,0.05638903934937507,0.63018798828125,0.5824991861979166,-1.9058024883270264,0.5,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt80_stdglobal,3,-564.18,134.82,-455.49,0,0,-4.185,453.5,1007616,12.12378215789795,6.453375101089472,2.5291924476623535,311.6505126953125,83.63910751342758,12.227352142333984,203.63694763183594,156.60993652343745,0.1292359363741991,0.5474410057067871,-9.518280982971191,0.007683329284191132,0.01682633490672607,0.8721923828125,0.8140665690104166,-1.5833333730697632,0.8333333730697632,0.1666666716337204
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_stdglobal,1,-2.67,-2.67,-4.76,0,0,1.0,409.2,1007616,0.03534100949764252,0.025162431411445134,0.019853923469781876,0.740797758102417,0.27758238315582257,0.08423358201980591,84.30264282226562,65.3461944580078,-1.4187161147109861,-1.3609421253204346,-2.571415424346924,0.02614716626703739,0.09103339949906683,0.06553141276041667,0.019917805989583332,-1.5710980892181396,0.3333333432674408,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_stdglobal,2,-9.31,-8.83,-9.37,0,0,1.055,436.2,1007616,0.041844725608825684,0.03436502255499362,0.022785456851124763,1.315743327140808,0.24850758910179124,0.0966179370880127,120.9743423461914,91.12364425659179,-0.6122266330370089,-0.12133312225341797,-1.4657402038574219,0.04091697931289673,0.1599594194206435,0.058512369791666664,0.0,-1.7285537719726562,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt10_stdglobal,3,1.29,72.61,-25.56,0,0,0.018,452.7,1007616,0.04951830580830574,0.026922621577978135,0.018099576234817505,0.5010682344436646,0.2572718322277067,0.023290812969207764,91.95472717285156,74.84468841552733,-0.06879921124233462,0.24190187454223633,-1.051743507385254,0.031029053032398224,0.11703911539145027,0.058797200520833336,0.00927734375,-1.4774246215820312,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_stdglobal,1,-3.31,-3.31,-5.29,0,0,1.0,392.9,1007616,0.03507235273718834,0.025866694189608092,0.01875976286828518,0.4349486231803894,0.2730927228927612,0.12385439872741699,79.83457946777344,66.43088378906249,-1.499944920946912,-1.5398149490356445,-2.6690521240234375,0.023528777062892914,0.07818883726814127,0.06376139322916667,0.014567057291666666,-1.5755577087402344,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_stdglobal,2,-9.67,-9.06,-9.7,0,0,1.068,403.3,1007616,0.03504873439669609,0.031675244122743605,0.02066507749259472,0.7330060005187988,0.30285488963127133,0.16300976276397705,119.3228988647461,86.48896026611327,-0.7359954414328909,-0.23394417762756348,-1.520381212234497,0.036193400621414185,0.14386106033678364,0.058512369791666664,0.0,-1.7611095905303955,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt20_stdglobal,3,12.25,45.56,-1.06,0,0,0.269,420.7,1007616,0.03727826476097107,0.025632082670927047,0.02494005672633648,0.5084121227264404,0.25186065435409544,0.05465942621231079,115.08854675292969,77.44913101196289,-0.033160798917940965,0.3439518213272095,-0.9031537771224976,0.02578672766685486,0.10819291737248171,0.058797200520833336,0.0010986328125,-1.6236591339111328,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_stdglobal,1,-2.44,-2.44,-4.53,0,0,1.0,383.4,1007616,0.04032174125313759,0.02883504424244165,0.02401965856552124,0.5077426433563232,0.22007797956466674,0.14220976829528809,79.67681884765625,67.4494270324707,-1.3616901355061104,-1.3128585815429688,-2.454312801361084,0.02631594054400921,0.09144384093283454,0.07228597005208333,0.0120849609375,-1.5677452087402344,0.1666666716337204,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_stdglobal,2,7.44,7.44,-8.28,0,0,1.0,394.6,1007616,0.04721764847636223,0.03623090535402298,0.029377004131674767,1.3024137020111084,0.2743888080120086,0.09642404317855835,112.54610443115234,86.22376861572266,-0.5088603104033121,-0.0728830099105835,-1.132540225982666,0.037413738667964935,0.183998826972791,0.058512369791666664,0.0,-1.814971685409546,0.3333333432674408,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt40_stdglobal,3,-143.58,28.55,-101.51,0,0,-5.03,424.7,1007616,0.04376297816634178,0.03392997309565543,0.016728242859244347,0.4799157381057739,0.3214515149593351,0.02879929542541504,85.49152374267578,74.84707260131836,-0.06028889155969387,0.0484502911567688,-0.8447990417480469,0.03196490556001663,0.13413632325948444,0.058797200520833336,0.0005696614583333334,-1.4824559688568115,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_stdglobal,1,-3.51,-3.51,-5.87,0,0,1.0,384.9,1007616,0.047685686498880386,0.041212679445743555,0.025433072820305824,0.784205973148346,0.27768510580062866,0.22011226415634155,83.06056213378906,68.2437385559082,-1.5008865168424157,-1.53304123878479,-2.5689337253570557,0.021683117374777794,0.07405073700169564,0.06837972005208333,0.005025227864583333,-1.6058443784713745,0.3333333432674408,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_stdglobal,2,8.09,8.09,-6.09,0,0,1.0,402.7,1007616,0.06025766581296921,0.04486009813845157,0.04332299903035164,1.1569446325302124,0.26279237866401667,0.03229707479476929,107.69974517822266,87.08389587402343,-0.4871293616488697,0.06965488195419312,-1.2768914699554443,0.04894056171178818,0.1926877387952413,0.058512369791666664,0.0,-1.778564214706421,0.3333333432674408,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_sgd_tanh_ts10_bench_mt80_stdglobal,3,-104.95,20.06,-91.48,0,0,-5.231,425.3,1007616,0.04182947054505348,0.03855956755578518,0.02965432219207287,1.1674461364746094,0.21498500108718868,0.18719196319580078,89.84835815429688,75.97484512329102,-0.06182810736865532,0.19373953342437744,-0.9512388706207275,0.03642081469297409,0.13224828466167005,0.058797200520833336,0.01220703125,-1.4487159252166748,0.0,0.0
